,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source
6980,42.327515625,0.375,64.0,162538,default,outlier,outlier,1.0,1.0,24.0,E
6981,0.7155333333333334,0.4,30.0,1288,default,outlier,outlier,1.0,1.0,12.0,E
6982,0.47558823529411764,0.5882352941176471,17.0,486,default,outlier,outlier,1.0,1.0,10.0,E
6983,18.467,0.5227272727272727,44.0,48753,default,outlier,outlier,1.0,1.0,23.0,E
6984,0.36675,1.0,4.0,89,default,outlier,outlier,1.0,1.0,4.0,E
6985,1.5565833333333332,0.6666666666666666,12.0,1121,default,outlier,outlier,1.0,1.0,8.0,E
6986,14.945692307692308,0.6153846153846154,39.0,34973,private_ip,outlier,outlier,1.0,1.0,24.0,E
6987,4.6926575342465755,0.5068493150684932,73.0,20554,default,outlier,outlier,1.0,1.0,37.0,E
6988,0.963,0.1815856777493606,391.0,22592,default,outlier,outlier,1.0,1.0,71.0,E
6989,0.0057,0.2,3.3333333333333335,4,aws_datacenter,Python-requests;unknown,bot,5.0,3.0,2.0,E
6990,3.3664615384615386,0.5,26.0,5252,default,outlier,outlier,1.0,1.0,13.0,E
6991,0.5562688524590165,0.22295081967213115,305.0,10180,default,outlier,outlier,2.0,1.0,68.0,E
6992,5.391342857142857,0.4,35.0,11322,default,outlier,outlier,1.0,1.0,14.0,E
6993,9.129133333333334,0.5333333333333333,15.0,8217,default,outlier,outlier,1.0,1.0,8.0,E
6994,1.1633478260869565,0.5217391304347826,23.0,1606,default,outlier,outlier,1.0,1.0,12.0,E
6995,2.8125,0.375,8.0,1350,default,outlier,outlier,1.0,1.0,3.0,E
6996,0.181,0.8333333333333334,6.0,66,default,outlier,outlier,1.0,1.0,5.0,E
6997,31.18408823529412,0.2647058823529412,34.0,63616,default,outlier,outlier,1.0,1.0,9.0,E
6998,0.11446666666666667,1.0,15.0,104,default,outlier,outlier,1.0,1.0,15.0,E
6999,17.13530434782609,0.5652173913043478,23.0,23647,default,outlier,outlier,1.0,1.0,13.0,E
7000,0.15430000000000002,0.6,10.0,93,default,outlier,outlier,1.0,1.0,6.0,E
7001,3.5978888888888885,0.8888888888888888,9.0,1943,private_ip,outlier,outlier,1.0,1.0,8.0,E
7002,0.00016190476190476192,0.009523809523809525,105.0,2,default,outlier,outlier,102.0,1.0,1.0,E
7003,55.99136363636364,0.2727272727272727,22.0,73909,default,outlier,outlier,1.0,1.0,6.0,E
7004,3.64996875,0.296875,64.0,14016,default,outlier,outlier,1.0,1.0,19.0,E
7005,25.3275,1.0,4.0,6079,default,outlier,outlier,1.0,1.0,4.0,E
7006,45.29955102040817,0.14285714285714285,98.0,266362,default,outlier,outlier,1.0,1.0,14.0,E
7007,9.90535,0.4,20.0,11887,default,outlier,outlier,1.0,1.0,8.0,E
7008,9.92034375,0.3229166666666667,96.0,57142,default,outlier,outlier,1.0,1.0,31.0,E
7009,0.0285,1.0,2.0,4,default,linkdexbot/2.0;unknown,bot,1.0,1.0,2.0,E
7010,6.253222222222223,0.1111111111111111,9.0,3377,default,outlier,outlier,1.0,1.0,1.0,E
7011,0.36975,0.75,4.0,89,default,outlier,outlier,2.0,1.0,3.0,E
7012,37.07378260869566,0.7391304347826086,23.0,51162,default,outlier,outlier,1.0,1.0,17.0,E
7013,1.730103806228374e-05,0.006228373702422145,1445.0,2,private_ip,outlier,outlier,1086.0,1.0,9.0,E
7014,3.143,0.8,5.0,943,private_ip,outlier,outlier,1.0,1.0,4.0,E
7015,0.17222222222222222,0.8888888888888888,9.0,93,default,outlier,outlier,1.0,1.0,8.0,E
7016,4.040846153846154,0.1794871794871795,39.0,9456,default,outlier,outlier,1.0,1.0,7.0,E
7017,56.95307142857143,0.7142857142857143,14.0,47841,default,outlier,outlier,1.0,1.0,10.0,E
7018,22.668670454545456,0.045454545454545456,88.0,119691,default,outlier,outlier,1.0,1.0,4.0,E
7019,0.004160696999031946,0.04065827686350436,2066.0,516,default,outlier,outlier,163.0,1.0,84.0,E
7020,0.10266666666666667,0.7777777777777778,9.0,56,default,outlier,outlier,1.0,1.0,7.0,E
7021,8.810573529411764,0.35294117647058826,136.0,71895,default,outlier,outlier,2.0,1.0,48.0,E
7022,0.6316,1.0,5.0,190,default,outlier,outlier,1.0,1.0,5.0,E
7023,2.49485,0.475,40.0,5988,default,outlier,outlier,1.0,1.0,19.0,E
7024,1.1034705882352942,0.39215686274509803,51.0,3377,default,outlier,outlier,1.0,1.0,20.0,E
7025,0.43075,1.0,4.0,104,default,outlier,outlier,1.0,1.0,4.0,E
7026,9.891,0.9090909090909091,11.0,6529,default,outlier,outlier,1.0,1.0,10.0,E
7027,0.09141666666666667,0.8333333333333334,12.0,66,default,outlier,outlier,1.0,1.0,10.0,E
7028,7.275833333333333,1.0,6.0,2620,default,outlier,outlier,1.0,1.0,6.0,E
7029,4.356571428571429,0.45714285714285713,35.0,9149,default,outlier,outlier,1.0,1.0,16.0,E
7030,5.942803643724696,0.10121457489878542,247.0,88073,default,outlier,outlier,1.0,1.0,25.0,E
7031,1.331578947368421,0.6578947368421053,38.0,3036,default,outlier,outlier,1.0,1.0,25.0,E
7032,0.15725,1.0,4.0,38,default,outlier,outlier,1.0,1.0,4.0,E
7033,11.313454545454546,0.8181818181818182,11.0,7467,default,outlier,outlier,1.0,1.0,9.0,E
7034,0.0115,0.5,2.0,3,private_ip,bingbot/2.0;unknown,bot,2.0,2.0,2.0,E
7035,11.9404,0.7,10.0,7165,default,outlier,outlier,1.0,1.0,7.0,E
7036,0.006666666666666667,0.6666666666666666,2.0,3,private_ip,bingbot/2.0;unknown,bot,3.0,3.0,4.0,E
7037,1.3127302631578948,0.27631578947368424,152.0,11973,default,outlier,outlier,2.0,1.0,42.0,E
7038,2.54775,1.0,4.0,612,default,outlier,outlier,1.0,1.0,4.0,E
7039,9.76607142857143,0.7142857142857143,14.0,8204,default,outlier,outlier,2.0,1.0,10.0,E
7040,0.454,0.8571428571428571,7.0,191,default,outlier,outlier,1.0,1.0,6.0,E
7041,1.2469473684210528,0.23684210526315788,38.0,2844,default,outlier,outlier,2.0,1.0,9.0,E
7042,0.5614166666666667,0.5,12.0,405,default,outlier,outlier,1.0,1.0,6.0,E
7043,3.874,1.0,4.0,930,default,outlier,outlier,1.0,1.0,4.0,E
7044,7.531038461538462,0.16666666666666666,78.0,35246,default,outlier,outlier,1.0,1.0,13.0,E
7045,20.262071428571428,0.7142857142857143,28.0,34041,default,outlier,outlier,2.0,1.0,20.0,E
7046,1.1743980343980345,0.14742014742014742,407.0,28679,default,outlier,outlier,1.0,1.0,60.0,E
7047,1.0751,0.5,20.0,1291,default,outlier,outlier,1.0,1.0,10.0,E
7048,17.444375,0.875,8.0,8374,default,outlier,outlier,1.0,1.0,7.0,E
7049,1.2052622699386502,0.08895705521472393,326.0,23575,default,outlier,outlier,1.0,1.0,29.0,E
7050,30.54508333333333,0.4583333333333333,24.0,43985,default,outlier,outlier,2.0,1.0,11.0,E
7051,0.026545454545454546,0.3181818181818182,22.0,36,default,outlier,outlier,5.0,1.0,7.0,E
7052,1.9745263157894737,0.3684210526315789,19.0,2251,default,outlier,outlier,3.0,1.0,7.0,E
7053,40.251,1.0,4.0,9661,default,outlier,outlier,1.0,1.0,4.0,E
7054,0.38775,1.0,4.0,94,default,outlier,outlier,1.0,1.0,4.0,E
7055,1.0737037037037036,0.4444444444444444,81.0,5219,default,outlier,outlier,1.0,1.0,36.0,E
7056,7.557575,0.425,40.0,18139,default,outlier,outlier,1.0,1.0,17.0,E
7057,2.63152,0.64,25.0,3948,default,outlier,outlier,1.0,1.0,16.0,E
7058,1.2139901960784314,0.24836601307189543,153.0,11145,default,outlier,outlier,2.0,1.0,38.0,E
7059,0.035333333333333335,1.0,3.0,7,default,outlier,outlier,1.0,1.0,3.0,E
7060,0.07125,0.625,8.0,35,default,outlier,outlier,1.0,1.0,5.0,E
7061,0.46562173038229376,0.05533199195171026,994.0,27770,default,outlier,outlier,1.0,1.0,55.0,E
7062,7.904761904761905e-05,0.04,1050.0,5,default,outlier,outlier,28.0,1.0,42.0,E
7063,3.7409714285714286,0.35714285714285715,70.0,15713,default,outlier,outlier,1.0,1.0,25.0,E
7064,0.32435854968666067,0.08146821844225605,1117.0,21739,default,outlier,outlier,2.0,1.0,91.0,E
7065,0.0002692307692307692,0.07692307692307693,26.0,1,default,outlier,outlier,26.0,1.0,2.0,E
7066,2.629909090909091,0.7272727272727273,11.0,1736,default,outlier,outlier,1.0,1.0,8.0,E
7067,3.654170731707317,0.6341463414634146,41.0,8990,default,outlier,outlier,2.0,1.0,26.0,E
7068,4.977491228070176,0.42105263157894735,57.0,17024,default,outlier,outlier,1.0,1.0,24.0,E
7069,1.22275,0.30952380952380953,84.0,6163,default,outlier,outlier,2.0,1.0,26.0,E
7070,18.1,0.3258426966292135,89.0,96654,default,outlier,outlier,1.0,1.0,29.0,E
7071,0.10222222222222223,0.7777777777777778,9.0,56,default,outlier,outlier,1.0,1.0,7.0,E
7072,0.46320833333333333,0.6666666666666666,12.0,334,default,outlier,outlier,2.0,1.0,8.0,E
7073,16.89695238095238,0.5238095238095238,21.0,21291,default,outlier,outlier,1.0,1.0,11.0,E
7074,0.0043,0.3,2.0,3,private_ip,FacebookExternalHit/1.1;unknown,bot,5.0,5.0,3.0,E
7075,30.797441860465113,0.3372093023255814,86.0,158915,default,outlier,outlier,1.0,1.0,29.0,E
7076,8.292783898305084,0.22033898305084745,118.0,58713,default,outlier,outlier,2.0,1.0,26.0,E
7077,0.00975,0.5,4.0,3,default,outlier,outlier,4.0,1.0,2.0,E
7078,2.3373983739837398e-05,0.007113821138211382,984.0,2,private_ip,outlier,outlier,802.0,1.0,7.0,E
7079,0.11307407407407408,0.14074074074074075,135.0,916,aws_datacenter,outlier,outlier,3.0,1.0,19.0,E
7080,2.2235936329588015,0.1947565543071161,267.0,35622,default,outlier,outlier,1.0,1.0,52.0,E
7081,3.6443548387096776,0.5483870967741935,31.0,6779,default,outlier,outlier,1.0,1.0,17.0,E
7082,0.20925,1.0,4.0,51,default,outlier,outlier,1.0,1.0,4.0,E
7083,3.060217176702863e-05,0.0315893385982231,112.55555555555556,2,default,bingbot/2.0,bot,1013.0,9.0,32.0,E
7084,10.9164,0.5,40.0,26200,default,outlier,outlier,2.0,1.0,20.0,E
7085,0.13266666666666665,1.0,3.0,24,default,outlier,outlier,1.0,1.0,3.0,E
7086,16.156664429530203,0.18791946308724833,149.0,144441,default,outlier,outlier,1.0,1.0,28.0,E
7087,3.44225641025641,0.5384615384615384,39.0,8055,default,outlier,outlier,1.0,1.0,21.0,E
7088,2.283580508474576,0.1864406779661017,236.0,32336,default,outlier,outlier,1.0,1.0,44.0,E
7089,0.003125,1.0,4.0,1,default,outlier,outlier,4.0,1.0,4.0,E
7090,0.011875,0.5,2.0,3,private_ip,bingbot/2.0;unknown,bot,2.0,2.0,2.0,E
7091,3.5340714285714285,0.36904761904761907,84.0,17812,default,outlier,outlier,2.0,1.0,31.0,E
7092,1.0193214285714285,0.2857142857142857,28.0,1713,default,outlier,outlier,1.0,1.0,8.0,E
7093,0.1267,0.8,10.0,77,default,outlier,outlier,1.0,1.0,8.0,E
7094,1.1896,0.8,10.0,714,default,outlier,outlier,1.0,1.0,8.0,E
7095,109.65195555555556,0.35555555555555557,45.0,296061,default,outlier,outlier,1.0,1.0,16.0,E
7096,0.3823333333333333,1.0,3.0,69,default,outlier,outlier,1.0,1.0,3.0,E
7097,0.6085588235294117,0.7647058823529411,17.0,621,default,outlier,outlier,1.0,1.0,13.0,E
7098,3.08148717948718,0.7435897435897436,39.0,7211,default,outlier,outlier,1.0,1.0,29.0,E
7099,0.10225,1.0,4.0,25,default,outlier,outlier,1.0,1.0,4.0,E
7100,3.6363636363636364e-05,0.03272727272727273,91.66666666666667,2,default,bingbot/2.0,bot,825.0,9.0,27.0,E
7101,0.015,0.9,10.0,9,default,outlier,outlier,1.0,1.0,9.0,E
7102,6.460333333333333,1.0,3.0,1163,default,outlier,outlier,1.0,1.0,3.0,E
7103,3.005,1.0,3.0,541,default,outlier,outlier,1.0,1.0,3.0,E
7104,0.1298,0.7333333333333333,15.0,117,private_ip,outlier,outlier,1.0,1.0,11.0,E
7105,0.05726923076923077,0.6923076923076923,13.0,45,default,outlier,outlier,1.0,1.0,9.0,E
7106,0.037875,0.875,8.0,19,default,outlier,outlier,1.0,1.0,7.0,E
7107,19.818214285714287,0.8571428571428571,14.0,16648,default,outlier,outlier,1.0,1.0,12.0,E
7108,0.7607142857142857,1.0,21.0,959,default,outlier,outlier,1.0,1.0,21.0,E
7109,27.189242424242423,0.6363636363636364,33.0,53835,default,outlier,outlier,1.0,1.0,21.0,E
7110,0.8603550135501354,0.11924119241192412,369.0,19049,default,outlier,outlier,2.0,1.0,44.0,E
7111,1.9936315789473684,0.6842105263157895,19.0,2273,default,outlier,outlier,1.0,1.0,13.0,E
7112,2.2026431718061676e-05,0.027312775330396475,126.11111111111111,2,default,bingbot/2.0,bot,1135.0,9.0,31.0,E
7113,61.19973372781065,0.27218934911242604,169.0,620566,default,outlier,outlier,1.0,1.0,46.0,E
7114,3.0312727272727273,0.6363636363636364,11.0,2001,default,outlier,outlier,1.0,1.0,7.0,E
7115,66.894,0.5,16.0,64219,default,outlier,outlier,1.0,1.0,8.0,E
7116,6.974298969072165,0.28865979381443296,97.0,40591,default,outlier,outlier,2.0,1.0,28.0,E
7117,0.594375,0.15625,32.0,1142,default,outlier,outlier,1.0,1.0,5.0,E
7118,1.8325,1.0,4.0,440,default,outlier,outlier,1.0,1.0,4.0,E
7119,1.499069117647059,0.13529411764705881,340.0,30582,default,outlier,outlier,1.0,1.0,46.0,E
7120,2.3375545171339565,0.08411214953271028,321.0,45022,default,outlier,outlier,1.0,1.0,27.0,E
7121,0.0050625,0.25,2.6666666666666665,3,private_ip,FacebookExternalHit/1.1;unknown,bot,4.0,3.0,2.0,E
7122,0.0848,0.7,10.0,51,default,outlier,outlier,2.0,1.0,7.0,E
7123,3.2929948186528497,0.10362694300518134,193.0,38133,default,outlier,outlier,1.0,1.0,20.0,E
7124,1.0297547826086957,0.10782608695652174,575.0,35527,default,outlier,outlier,1.0,1.0,62.0,E
7125,2.5718913857677905,0.18726591760299627,267.0,41202,default,outlier,outlier,1.0,1.0,50.0,E
7126,302.37523529411766,0.23529411764705882,17.0,308423,default,outlier,outlier,1.0,1.0,4.0,E
7127,8.21634574468085,0.2765957446808511,188.0,92681,default,outlier,outlier,1.0,1.0,52.0,E
7128,8.21634574468085,0.2765957446808511,188.0,92681,default,outlier,outlier,1.0,1.0,52.0,E
7129,8.21634574468085,0.2765957446808511,188.0,92681,default,outlier,outlier,1.0,1.0,52.0,E
7130,8.21634574468085,0.2765957446808511,188.0,92681,default,outlier,outlier,1.0,1.0,52.0,E
7131,49.4953076923077,0.5384615384615384,26.0,77213,default,outlier,outlier,1.0,1.0,14.0,E
7132,0.6174742647058823,0.29044117647058826,272.0,10078,default,outlier,outlier,2.0,1.0,79.0,E
7133,0.0023636363636363638,0.9090909090909091,11.0,2,default,outlier,outlier,11.0,1.0,10.0,E
7134,2.956714285714286,0.35714285714285715,14.0,2484,default,outlier,outlier,1.0,1.0,5.0,E
7135,5.9451606334841625,0.16289592760180996,221.0,78833,default,outlier,outlier,1.0,1.0,36.0,E
7136,0.00325,0.4,10.0,2,default,outlier,outlier,4.0,1.0,4.0,E
7137,0.00325,0.4,10.0,2,default,outlier,outlier,4.0,1.0,4.0,E
7138,0.00325,0.4,10.0,2,default,outlier,outlier,4.0,1.0,4.0,E
7139,0.00325,0.4,10.0,2,default,outlier,outlier,4.0,1.0,4.0,E
7140,1.0977704918032787,0.3114754098360656,61.0,4018,default,outlier,outlier,1.0,1.0,19.0,E
7141,3.8826923076923077,1.0,13.0,3029,default,outlier,outlier,1.0,1.0,13.0,E
7142,27.87605769230769,0.34615384615384615,52.0,86974,default,outlier,outlier,1.0,1.0,18.0,E
7143,18.058375,0.4375,16.0,17337,default,outlier,outlier,1.0,1.0,7.0,E
7144,2.580676470588235,0.5,68.0,10530,default,outlier,outlier,1.0,1.0,34.0,E
7145,0.18623076923076923,0.7692307692307693,13.0,146,default,outlier,outlier,1.0,1.0,10.0,E
7146,3.4863846153846154,0.46153846153846156,13.0,2720,default,outlier,outlier,2.0,1.0,6.0,E
7147,5.615142857142857,0.2857142857142857,7.0,2359,default,outlier,outlier,1.0,1.0,2.0,E
7148,0.834,1.0,5.0,251,default,outlier,outlier,1.0,1.0,5.0,E
7149,3.3231428571428574,0.2857142857142857,14.0,2792,default,outlier,outlier,1.0,1.0,4.0,E
7150,2.5397857142857143,0.7142857142857143,14.0,2134,default,outlier,outlier,1.0,1.0,10.0,E
7151,25.14105,0.55,60.0,90508,default,outlier,outlier,1.0,1.0,33.0,E
7152,7.9093599999999995,0.36,25.0,11865,default,outlier,outlier,1.0,1.0,9.0,E
7153,2.46375,0.25,4.0,592,default,outlier,outlier,1.0,1.0,1.0,E
7154,0.3486666666666667,1.0,3.0,63,default,outlier,outlier,1.0,1.0,3.0,E
7155,2.970171779141104,0.1656441717791411,326.0,58097,default,outlier,outlier,2.0,1.0,54.0,E
7156,0.8582857142857143,0.5,14.0,721,default,outlier,outlier,3.0,1.0,7.0,E
7157,0.006291666666666667,0.6666666666666666,12.0,5,default,outlier,outlier,2.0,1.0,8.0,E
7158,3.401546511627907,0.32558139534883723,86.0,17552,default,outlier,outlier,1.0,1.0,28.0,E
7159,3.19275,0.5,8.0,1533,default,outlier,outlier,1.0,1.0,4.0,E
7160,0.002,1.0,7.0,1,default,outlier,outlier,8.0,1.0,7.0,E
7161,10.287107382550335,0.2684563758389262,149.0,91967,default,outlier,outlier,1.0,1.0,40.0,E
7162,1.0723793103448276,0.41379310344827586,29.0,1866,default,outlier,outlier,1.0,1.0,12.0,E
7163,0.4891923076923077,0.6923076923076923,26.0,764,default,outlier,outlier,1.0,1.0,18.0,E
7164,2.8518039215686275,0.37254901960784315,51.0,8727,default,outlier,outlier,1.0,1.0,19.0,E
7165,0.36869230769230765,1.0,26.0,576,default,outlier,outlier,1.0,1.0,26.0,E
7166,0.0852,1.0,5.0,26,default,outlier,outlier,1.0,1.0,5.0,E
7167,0.0155,0.7,10.0,10,default,outlier,outlier,1.0,1.0,7.0,E
7168,0.17372727272727273,0.9090909090909091,11.0,115,default,outlier,outlier,1.0,1.0,10.0,E
7169,0.8599,0.8,10.0,516,default,outlier,outlier,1.0,1.0,8.0,E
7170,0.7388333333333333,0.6111111111111112,18.0,798,default,outlier,outlier,1.0,1.0,11.0,E
7171,0.021,1.0,5.0,7,default,outlier,outlier,5.0,1.0,5.0,E
7172,4.886485436893204,0.33980582524271846,103.0,30199,default,outlier,outlier,1.0,1.0,35.0,E
7173,4.174558823529412,0.6470588235294118,17.0,4259,default,outlier,outlier,2.0,1.0,11.0,E
7174,8.479958333333334,0.5833333333333334,24.0,12212,default,outlier,outlier,2.0,1.0,14.0,E
7175,10.29309090909091,1.0,11.0,6794,default,outlier,outlier,1.0,1.0,11.0,E
7176,64.61451923076923,0.46153846153846156,52.0,201598,default,outlier,outlier,1.0,1.0,24.0,E
7177,1.223857142857143,0.5238095238095238,21.0,1543,default,outlier,outlier,1.0,1.0,11.0,E
7178,1.1125278688524591,0.21967213114754097,305.0,20360,default,outlier,outlier,2.0,1.0,67.0,E
7179,0.54825,1.0,4.0,132,default,outlier,outlier,1.0,1.0,4.0,E
7180,28.749,0.23333333333333334,60.0,103497,default,outlier,outlier,1.0,1.0,14.0,E
7181,3.10236,0.64,25.0,4654,default,outlier,outlier,2.0,1.0,16.0,E
7182,0.01225,0.75,4.0,3,default,outlier,outlier,1.0,1.0,3.0,E
7183,0.0020499999999999997,0.9,10.0,2,default,outlier,outlier,10.0,1.0,9.0,E
7184,13.34675,0.75,4.0,3204,default,outlier,outlier,1.0,1.0,3.0,E
7185,1.6501764705882354,0.5882352941176471,17.0,1684,private_ip,outlier,outlier,1.0,1.0,10.0,E
7186,0.004128404669260701,0.07782101167315175,17.133333333333333,64,default,Googlebot/2.1,bot,33.0,15.0,20.0,E
7187,1.4313636363636362,0.7272727272727273,11.0,945,default,outlier,outlier,1.0,1.0,8.0,E
7188,0.021666666666666667,1.0,3.0,4,default,outlier,outlier,1.0,1.0,3.0,E
7189,1.167269978401728,0.20734341252699784,463.0,32427,default,outlier,outlier,1.0,1.0,96.0,E
7190,80.07025531914894,0.2765957446808511,47.0,225799,default,outlier,outlier,1.0,1.0,13.0,E
7191,0.0029166666666666664,0.9166666666666666,12.0,3,default,outlier,outlier,12.0,1.0,11.0,E
7192,225.73014285714288,0.7142857142857143,7.0,94807,default,outlier,outlier,1.0,1.0,5.0,E
7193,3.365607142857143,0.8214285714285714,28.0,5655,default,outlier,outlier,1.0,1.0,23.0,E
7194,33.74317948717948,0.358974358974359,39.0,78960,default,outlier,outlier,1.0,1.0,14.0,E
7195,75.106375,0.625,8.0,36052,default,outlier,outlier,1.0,1.0,5.0,E
7196,0.24875,0.3068181818181818,88.0,1314,default,outlier,outlier,1.0,1.0,27.0,E
7197,31.212276470588236,0.2235294117647059,170.0,318366,default,outlier,outlier,1.0,1.0,38.0,E
7198,0.21966666666666665,1.0,6.0,80,default,outlier,outlier,1.0,1.0,6.0,E
7199,1.834638888888889,0.5,36.0,3963,default,outlier,outlier,2.0,1.0,18.0,E
7200,2.937,0.42857142857142855,14.0,2468,default,outlier,outlier,1.0,1.0,6.0,E
7201,15.11332258064516,0.45161290322580644,31.0,28111,default,outlier,outlier,1.0,1.0,14.0,E
7202,375.16883333333334,0.8333333333333334,6.0,135061,default,outlier,outlier,1.0,1.0,5.0,E
7203,26.934375,0.6875,16.0,25857,default,outlier,outlier,2.0,1.0,11.0,E
7204,1.9618,0.75,20.0,2355,default,outlier,outlier,1.0,1.0,15.0,E
7205,2.835984375,0.390625,64.0,10891,default,outlier,outlier,1.0,1.0,25.0,E
7206,0.00182,0.32,25.0,3,private_ip,outlier,outlier,4.0,1.0,8.0,E
7207,4.6764705882352935,0.5882352941176471,34.0,9540,default,outlier,outlier,2.0,1.0,20.0,E
7208,10.180523076923077,0.18461538461538463,195.0,119113,default,outlier,outlier,1.0,1.0,36.0,E
7209,2.543923076923077,0.36538461538461536,52.0,7938,default,outlier,outlier,1.0,1.0,19.0,E
7210,2.5134728571428573,0.14857142857142858,350.0,52783,default,outlier,outlier,2.0,1.0,52.0,E
7211,2.2611666666666665,0.5,6.0,815,default,outlier,outlier,1.0,1.0,3.0,E
7212,2.2611666666666665,0.5,6.0,815,default,outlier,outlier,1.0,1.0,3.0,E
7213,2.2611666666666665,0.5,6.0,815,default,outlier,outlier,1.0,1.0,3.0,E
7214,2.2611666666666665,0.5,6.0,815,default,outlier,outlier,1.0,1.0,3.0,E
7215,1.168815340909091,0.10795454545454546,352.0,24686,default,outlier,outlier,2.0,1.0,38.0,E
7216,4.134081081081081,0.2702702702702703,148.0,36711,default,outlier,outlier,1.0,1.0,40.0,E
7217,2.2974642857142857,0.5,28.0,3860,default,outlier,outlier,1.0,1.0,14.0,E
7218,0.0052,0.8,5.0,2,default,outlier,outlier,5.0,1.0,4.0,E
7219,3.046788944723618,0.2814070351758794,199.0,36379,default,outlier,outlier,1.0,1.0,56.0,E
7220,0.05714285714285715,0.5714285714285714,14.0,48,default,outlier,outlier,3.0,1.0,8.0,E
7221,8.59280769230769,0.4230769230769231,26.0,13405,default,outlier,outlier,1.0,1.0,11.0,E
7222,0.21151111111111112,0.14814814814814814,270.0,3427,default,outlier,outlier,2.0,1.0,40.0,E
7223,1.7812758620689655,0.7931034482758621,29.0,3100,default,outlier,outlier,1.0,1.0,23.0,E
7224,0.055346153846153844,0.34615384615384615,26.0,87,default,outlier,outlier,3.0,1.0,9.0,E
7225,1.4125999999999999,0.12558139534883722,215.0,18223,default,outlier,outlier,2.0,1.0,27.0,E
7226,23.079,0.5454545454545454,33.0,45697,default,outlier,outlier,1.0,1.0,18.0,E
7227,1.357785,0.07,200.0,16294,default,outlier,outlier,1.0,1.0,14.0,E
7228,3.9440813953488374,0.21511627906976744,172.0,40703,default,outlier,outlier,1.0,1.0,37.0,E
7229,2.3621063829787237,0.3404255319148936,47.0,6662,default,outlier,outlier,1.0,1.0,16.0,E
7230,1.7671666666666668,0.75,12.0,1273,aws_datacenter,outlier,outlier,1.0,1.0,9.0,E
7231,0.8997058823529412,0.7647058823529411,17.0,918,default,outlier,outlier,1.0,1.0,13.0,E
7232,2.3733035714285715,0.4107142857142857,56.0,7975,default,outlier,outlier,1.0,1.0,23.0,E
7233,46.92459411764706,0.29411764705882354,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E
7234,46.92459411764706,0.29411764705882354,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E
7235,46.92459411764706,0.29411764705882354,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E
7236,46.92459411764706,0.29411764705882354,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E
7237,8.008030303030303,0.24242424242424243,33.0,15856,default,outlier,outlier,1.0,1.0,8.0,E
7238,0.0054285714285714284,0.8571428571428571,7.0,3,default,outlier,outlier,1.0,1.0,6.0,E
7239,2.566078947368421,0.5263157894736842,38.0,5851,default,outlier,outlier,1.0,1.0,20.0,E
7240,4.094222222222222,0.5925925925925926,27.0,6633,default,outlier,outlier,1.0,1.0,16.0,E
7241,0.5529103773584906,0.2830188679245283,106.0,3517,default,outlier,outlier,2.0,1.0,30.0,E
7242,4.258354166666667,0.1875,48.0,12265,default,outlier,outlier,1.0,1.0,9.0,E
7243,37.7969375,0.5625,32.0,72571,private_ip,outlier,outlier,1.0,1.0,18.0,E
7244,0.012,1.0,2.0,2,default,outlier,outlier,2.0,1.0,2.0,E
7245,98.18,1.0,5.0,29454,default,outlier,outlier,1.0,1.0,5.0,E
7246,40.872085106382976,0.3191489361702128,94.0,230519,default,outlier,outlier,1.0,1.0,30.0,E
7247,9.836065573770491e-05,0.06557377049180328,15.25,1,default,YandexBot/3.0,bot,61.0,4.0,4.0,E
7248,1.771117166212534e-05,0.005449591280653951,1468.0,2,private_ip,outlier,outlier,1068.0,1.0,8.0,E
7249,19.317655172413794,0.270935960591133,203.0,235290,default,outlier,outlier,1.0,1.0,55.0,E
7250,0.0010625,0.041666666666666664,5.333333333333333,4,private_ip,Googlebot/2.1;unknown,bot,24.0,9.0,2.0,E
7251,1.9120454545454546,0.6363636363636364,22.0,2524,default,outlier,outlier,1.0,1.0,14.0,E
7252,0.2700769230769231,0.3333333333333333,39.0,632,default,outlier,outlier,2.0,1.0,13.0,E
7253,3.3620522388059704,0.1865671641791045,134.0,27031,default,outlier,outlier,1.0,1.0,25.0,E
7254,0.348084,0.296,125.0,2611,default,outlier,outlier,1.0,1.0,37.0,E
7255,2.7593333333333336,1.0,3.0,497,default,outlier,outlier,1.0,1.0,3.0,E
7256,0.04466666666666667,1.0,12.0,33,default,outlier,outlier,1.0,1.0,12.0,E
7257,3.24025,0.5277777777777778,36.0,6999,default,outlier,outlier,1.0,1.0,19.0,E
7258,0.36477777777777776,0.7777777777777778,9.0,197,default,outlier,outlier,1.0,1.0,7.0,E
7259,1.7173353293413174,0.25748502994011974,167.0,17208,default,outlier,outlier,1.0,1.0,43.0,E
7260,0.6548872832369942,0.28901734104046245,173.0,6798,default,outlier,outlier,2.0,1.0,50.0,E
7261,0.025,1.0,2.0,3,default,Googlebot/2.1;unknown,bot,1.0,1.0,2.0,E
7262,1.8678181818181818,0.7272727272727273,11.0,1233,default,outlier,outlier,1.0,1.0,8.0,E
